winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
10,kombii3,65.51,2,John Konchar,MEM,4.0,4.6,,2026-04-08T12:00:00+00:00
10,kombii3,65.51,3,Jeremiah Fears,OKC,5.9,3.7,,2026-04-08T12:00:00+00:00
10,kombii3,65.51,4,C. Johnson,,0.9,3.9,,2026-04-08T12:00:00+00:00
10,kombii3,65.51,5,D. Queen,,3.4,3.0,,2026-04-08T12:00:00+00:00
11,nick0819,65.38,1,Luke Kennard,LAL,2.5,5.0,,2026-04-08T12:00:00+00:00
11,nick0819,65.38,2,Gary Payton II,GS,2.8,4.4,,2026-04-08T12:00:00+00:00
11,nick0819,65.38,3,Ousmane Dieng,OKC,1.1,4.4,,2026-04-08T12:00:00+00:00
11,nick0819,65.38,4,AJ Green,MIL,3.3,4.1,,2026-04-08T12:00:00+00:00
11,nick0819,65.38,5,Jeremiah Fears,OKC,5.9,3.7,,2026-04-08T12:00:00+00:00
12,agentrondo,65.33,1,Bones Hyland,LAC,3.8,4.4,,2026-04-08T12:00:00+00:00
12,agentrondo,65.33,2,Jericho Sims,TOR,2.9,4.2,,2026-04-08T12:00:00+00:00
12,agentrondo,65.33,3,Isaiah Joe,,2.3,3.8,,2026-04-08T12:00:00+00:00
12,agentrondo,65.33,4,Jeremiah Fears,OKC,5.9,3.7,,2026-04-08T12:00:00+00:00
12,agentrondo,65.33,5,Stephen Curry,GS,2.5,2.3,,2026-04-08T12:00:00+00:00
13,wariswhack,64.17,1,Luke Kennard,LAL,2.5,4.8,,2026-04-08T12:00:00+00:00
13,wariswhack,64.17,2,C. Williams,,2.1,4.5,,2026-04-08T12:00:00+00:00
13,wariswhack,64.17,3,Micah Peavy,HOU,3.2,4.4,,2026-04-08T12:00:00+00:00
13,wariswhack,64.17,4,S. James,,1.2,4.2,,2026-04-08T12:00:00+00:00
13,wariswhack,64.17,5,Jeremiah Fears,OKC,5.9,3.9,,2026-04-08T12:00:00+00:00
