winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
7,shifty_ju,82.01,4,Luke Kennard,LAL,4.2,4.4,,2026-04-05T12:00:00+00:00
7,shifty_ju,82.01,5,Will Riley,WAS,3.5,4.2,,2026-04-05T12:00:00+00:00
8,rondosenpai,81.44,1,Ousmane Dieng,OKC,2.9,5.0,,2026-04-05T12:00:00+00:00
8,rondosenpai,81.44,2,Bones Hyland,LAC,4.0,4.7,,2026-04-05T12:00:00+00:00
8,rondosenpai,81.44,3,Will Riley,WAS,3.5,4.6,,2026-04-05T12:00:00+00:00
8,rondosenpai,81.44,4,Luke Kennard,LAL,4.2,4.4,,2026-04-05T12:00:00+00:00
8,rondosenpai,81.44,5,Thomas Bryant,CLE,3.3,4.2,,2026-04-05T12:00:00+00:00
9,joezp,81.02,1,Olivier Prosper,DAL,1.6,4.6,,2026-04-05T12:00:00+00:00
9,joezp,81.02,2,Nolan Traore,BKN,3.3,4.7,,2026-04-05T12:00:00+00:00
9,joezp,81.02,3,Luke Kennard,LAL,4.2,4.6,,2026-04-05T12:00:00+00:00
9,joezp,81.02,4,Ousmane Dieng,OKC,2.9,4.4,,2026-04-05T12:00:00+00:00
9,joezp,81.02,5,Rayan Rupert,MEM,6.2,4.2,,2026-04-05T12:00:00+00:00
10,seventy7,80.68,1,Will Riley,WAS,3.5,5.0,,2026-04-05T12:00:00+00:00
10,seventy7,80.68,2,Ousmane Dieng,OKC,2.9,4.8,,2026-04-05T12:00:00+00:00
10,seventy7,80.68,3,Kobe Brown,IND,2.8,4.6,,2026-04-05T12:00:00+00:00
10,seventy7,80.68,4,Cormac Ryan,BOS,4.3,4.4,,2026-04-05T12:00:00+00:00
10,seventy7,80.68,5,Luke Kennard,LAL,4.2,4.2,,2026-04-05T12:00:00+00:00
11,woo2x,80.61,1,Cooper Flagg,BOS,7.3,2.6,,2026-04-05T12:00:00+00:00
11,woo2x,80.61,2,Myles Turner,IND,3.6,3.5,,2026-04-05T12:00:00+00:00
11,woo2x,80.61,3,Obi Toppin,IND,3.9,4.1,,2026-04-05T12:00:00+00:00
11,woo2x,80.61,4,Will Riley,WAS,3.5,4.4,,2026-04-05T12:00:00+00:00
11,woo2x,80.61,5,Luke Kennard,LAL,4.2,4.2,,2026-04-05T12:00:00+00:00
12,gregheffley123,80.42,1,Kawhi Leonard,LAC,3.7,2.2,,2026-04-05T12:00:00+00:00
12,gregheffley123,80.42,2,Cooper Flagg,BOS,7.3,2.4,,2026-04-05T12:00:00+00:00
12,gregheffley123,80.42,3,Rayan Rupert,MEM,6.2,4.6,,2026-04-05T12:00:00+00:00
12,gregheffley123,80.42,4,Nolan Traore,BKN,3.3,4.3,,2026-04-05T12:00:00+00:00
12,gregheffley123,80.42,5,Ousmane Dieng,OKC,2.9,4.2,,2026-04-05T12:00:00+00:00
