winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
7,jose2020,66.89,3,Kyshawn George,WAS,2.6,1.6,1.2,2025-12-12T00:00:00+00:00
7,jose2020,66.89,4,Donovan Mitchell,CLE,6.5,1.4,0.2,2025-12-12T00:00:00+00:00
7,jose2020,66.89,5,Miles Bridges,CHA,5.9,1.2,0.8,2025-12-12T00:00:00+00:00
8,ilyspooky,66.45,1,Keyonte George,UTA,6.6,2.0,0.6,2025-12-12T00:00:00+00:00
8,ilyspooky,66.45,2,Cooper Flagg,CHA,4.8,1.8,1.1,2025-12-12T00:00:00+00:00
8,ilyspooky,66.45,3,Kon Knueppel,CHA,5.9,1.6,1.1,2025-12-12T00:00:00+00:00
8,ilyspooky,66.45,4,CJ McCollum,NOP,5.1,1.4,1.0,2025-12-12T00:00:00+00:00
8,ilyspooky,66.45,5,Stephen Curry,GSW,5.3,1.2,0.2,2025-12-12T00:00:00+00:00
9,johnpork10,65.89,1,Miles Bridges,CHA,5.9,2.0,0.8,2025-12-12T00:00:00+00:00
9,johnpork10,65.89,2,Michael Porter Jr.,DEN,4.7,1.8,0.5,2025-12-12T00:00:00+00:00
9,johnpork10,65.89,3,Cooper Flagg,CHA,4.8,1.6,1.1,2025-12-12T00:00:00+00:00
9,johnpork10,65.89,4,Kon Knueppel,CHA,5.9,1.4,1.1,2025-12-12T00:00:00+00:00
9,johnpork10,65.89,5,CJ McCollum,NOP,5.1,1.2,1.0,2025-12-12T00:00:00+00:00
10,zediii,65.75,1,Cooper Flagg,CHA,4.8,2.0,1.1,2025-12-12T00:00:00+00:00
10,zediii,65.75,2,Kon Knueppel,CHA,5.9,1.8,1.1,2025-12-12T00:00:00+00:00
10,zediii,65.75,3,Rudy Gobert,MIN,5.2,1.6,1.2,2025-12-12T00:00:00+00:00
10,zediii,65.75,4,Donte DiVincenzo,MIN,3.5,1.4,1.4,2025-12-12T00:00:00+00:00
10,zediii,65.75,5,Vito Edgecombe,UTA,4.1,1.2,1.1,2025-12-12T00:00:00+00:00
11,slightlybuzzed,65.68,1,Kon Knueppel,CHA,5.9,2.0,1.1,2025-12-12T00:00:00+00:00
11,slightlybuzzed,65.68,2,Vito Edgecombe,UTA,4.1,1.8,1.1,2025-12-12T00:00:00+00:00
11,slightlybuzzed,65.68,3,Cooper Flagg,CHA,4.8,1.6,1.1,2025-12-12T00:00:00+00:00
11,slightlybuzzed,65.68,4,Rudy Gobert,MIN,5.2,1.4,1.2,2025-12-12T00:00:00+00:00
11,slightlybuzzed,65.68,5,Donovan Mitchell,CLE,6.5,1.2,0.2,2025-12-12T00:00:00+00:00
12,dpeters14,65.68,1,Cooper Flagg,CHA,4.8,2.0,1.1,2025-12-12T00:00:00+00:00
12,dpeters14,65.68,2,Cedric Coward,MEM,4.5,1.8,1.6,2025-12-12T00:00:00+00:00
12,dpeters14,65.68,3,Rudy Gobert,MIN,5.2,1.6,1.2,2025-12-12T00:00:00+00:00
12,dpeters14,65.68,4,Michael Porter Jr.,DEN,4.7,1.4,0.5,2025-12-12T00:00:00+00:00
12,dpeters14,65.68,5,Keyonte George,UTA,6.6,1.2,0.6,2025-12-12T00:00:00+00:00
