winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
6,hopsinvi,51.60,5,Julian Champagnie,SAS,3,1.2,2.1,2025-12-10T00:00:00+00:00
7,jotabe95,51.51,1,LeBron James,LAL,3.7,2.0,0.6,2025-12-10T00:00:00+00:00
7,jotabe95,51.51,2,Marcus Smart,LAL,3.1,1.8,2.6,2025-12-10T00:00:00+00:00
7,jotabe95,51.51,3,Luka Doncic,LAL,4.9,1.6,0,2025-12-10T00:00:00+00:00
7,jotabe95,51.51,4,Julian Champagnie,SAS,3,1.4,2.1,2025-12-10T00:00:00+00:00
7,jotabe95,51.51,5,Chet Holmgren,OKC,4.9,1.2,0.8,2025-12-10T00:00:00+00:00
8,mafmoyes,51.42,1,Stephon Castle,SAS,4.6,2.0,0.8,2025-12-10T00:00:00+00:00
8,mafmoyes,51.42,2,Julian Champagnie,SAS,3,1.8,2.1,2025-12-10T00:00:00+00:00
8,mafmoyes,51.42,3,Chet Holmgren,OKC,4.9,1.6,0.8,2025-12-10T00:00:00+00:00
8,mafmoyes,51.42,4,Keldon Johnson,SAS,3,1.4,1.5,2025-12-10T00:00:00+00:00
8,mafmoyes,51.42,5,Devin Vassell,SAS,2.5,1.2,1.3,2025-12-10T00:00:00+00:00
9,wislasharks,51.33,1,LeBron James,LAL,3.7,2.0,0.6,2025-12-10T00:00:00+00:00
9,wislasharks,51.33,2,Shai Gilgeous-Alexander,OKC,5.3,1.8,0,2025-12-10T00:00:00+00:00
9,wislasharks,51.33,3,Chet Holmgren,OKC,4.9,1.6,0.8,2025-12-10T00:00:00+00:00
9,wislasharks,51.33,4,Marcus Smart,LAL,3.1,1.4,2.6,2025-12-10T00:00:00+00:00
9,wislasharks,51.33,5,Keldon Johnson,SAS,3,1.2,1.5,2025-12-10T00:00:00+00:00
10,r2veiny,51.12,1,Shai Gilgeous-Alexander,OKC,5.3,2.0,0,2025-12-10T00:00:00+00:00
10,r2veiny,51.12,2,Luka Doncic,LAL,4.9,1.8,0,2025-12-10T00:00:00+00:00
10,r2veiny,51.12,3,Chet Holmgren,OKC,4.9,1.6,0.8,2025-12-10T00:00:00+00:00
10,r2veiny,51.12,4,Stephon Castle,SAS,4.6,1.4,0.8,2025-12-10T00:00:00+00:00
10,r2veiny,51.12,5,Julian Champagnie,SAS,3,1.2,2.1,2025-12-10T00:00:00+00:00
11,gilgeousglow,51.06,1,Shai Gilgeous-Alexander,OKC,5.3,2.0,0,2025-12-10T00:00:00+00:00
11,gilgeousglow,51.06,2,Julian Champagnie,SAS,3,1.8,2.1,2025-12-10T00:00:00+00:00
11,gilgeousglow,51.06,3,Stephon Castle,SAS,4.6,1.6,0.8,2025-12-10T00:00:00+00:00
11,gilgeousglow,51.06,4,Cason Wallace,OKC,2.6,1.4,2.1,2025-12-10T00:00:00+00:00
11,gilgeousglow,51.06,5,Jaylin Williams,OKC,2.1,1.2,3.0,2025-12-10T00:00:00+00:00
12,marcos9874,51.04,1,Luka Doncic,LAL,4.9,2.0,0,2025-12-10T00:00:00+00:00
12,marcos9874,51.04,2,Shai Gilgeous-Alexander,OKC,5.3,1.8,0,2025-12-10T00:00:00+00:00
12,marcos9874,51.04,3,Chet Holmgren,OKC,4.9,1.6,0.8,2025-12-10T00:00:00+00:00
12,marcos9874,51.04,4,Stephon Castle,SAS,4.6,1.4,0.8,2025-12-10T00:00:00+00:00
12,marcos9874,51.04,5,Julian Champagnie,SAS,3,1.2,2.1,2025-12-10T00:00:00+00:00
