winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
6,ceedee88lamb,60.27,3,Andre Drummond,PHI,2.9,1.6,2.0,2025-12-19T00:00:00+00:00
6,ceedee88lamb,60.27,4,Lonzo Ball,CHI,2.7,1.4,2.5,2025-12-19T00:00:00+00:00
6,ceedee88lamb,60.27,5,Kasparas Jakucionis,CLE,3.0,1.2,3.0,2025-12-19T00:00:00+00:00
7,silentwavy,60.00,1,Shai Gilgeous-Alexander,OKC,5.4,2.0,0.0,2025-12-19T00:00:00+00:00
7,silentwavy,60.00,2,Derrick White,BOS,6.3,1.8,0.7,2025-12-19T00:00:00+00:00
7,silentwavy,60.00,3,Darius Garland,CLE,4.8,1.6,1.2,2025-12-19T00:00:00+00:00
7,silentwavy,60.00,4,Tre Jones,CLE,2.9,1.4,1.3,2025-12-19T00:00:00+00:00
7,silentwavy,60.00,5,Matas Buzelis,CHI,4.2,1.2,1.7,2025-12-19T00:00:00+00:00
8,ogsizzle,59.60,1,Derrick White,BOS,6.3,2.0,0.7,2025-12-19T00:00:00+00:00
8,ogsizzle,59.60,2,Kel'el Ware,MIA,5.1,1.8,1.3,2025-12-19T00:00:00+00:00
8,ogsizzle,59.60,3,VJ Edgecombe,PHI,3.7,1.6,1.0,2025-12-19T00:00:00+00:00
8,ogsizzle,59.60,4,Nickeil Alexander-Walker,ATL,2.1,1.4,0.9,2025-12-19T00:00:00+00:00
8,ogsizzle,59.60,5,Matas Buzelis,CHI,4.2,1.2,1.7,2025-12-19T00:00:00+00:00
9,chrisbeenballin,59.58,1,Shai Gilgeous-Alexander,OKC,5.4,2.0,0.0,2025-12-19T00:00:00+00:00
9,chrisbeenballin,59.58,2,Darius Garland,CLE,4.8,1.8,1.2,2025-12-19T00:00:00+00:00
9,chrisbeenballin,59.58,3,Andre Drummond,PHI,2.9,1.6,2.0,2025-12-19T00:00:00+00:00
9,chrisbeenballin,59.58,4,Tyrese Proctor,CLE,2.6,1.4,3.0,2025-12-19T00:00:00+00:00
9,chrisbeenballin,59.58,5,Kasparas Jakucionis,CLE,3.0,1.2,3.0,2025-12-19T00:00:00+00:00
9,stayhigh_23,59.58,1,Shai Gilgeous-Alexander,OKC,5.4,2.0,0.0,2025-12-19T00:00:00+00:00
9,stayhigh_23,59.58,2,Darius Garland,CLE,4.8,1.8,1.2,2025-12-19T00:00:00+00:00
9,stayhigh_23,59.58,3,Andre Drummond,PHI,2.9,1.6,2.0,2025-12-19T00:00:00+00:00
9,stayhigh_23,59.58,4,Tyrese Proctor,CLE,2.6,1.4,3.0,2025-12-19T00:00:00+00:00
9,stayhigh_23,59.58,5,Kasparas Jakucionis,CLE,3.0,1.2,3.0,2025-12-19T00:00:00+00:00
9,oreos,59.58,1,Shai Gilgeous-Alexander,OKC,5.4,2.0,0.0,2025-12-19T00:00:00+00:00
9,oreos,59.58,2,Darius Garland,CLE,4.8,1.8,1.2,2025-12-19T00:00:00+00:00
9,oreos,59.58,3,Andre Drummond,PHI,2.9,1.6,2.0,2025-12-19T00:00:00+00:00
9,oreos,59.58,4,Tyrese Proctor,CLE,2.6,1.4,3.0,2025-12-19T00:00:00+00:00
9,oreos,59.58,5,Kasparas Jakucionis,CLE,3.0,1.2,3.0,2025-12-19T00:00:00+00:00
9,jesusmade12,59.58,1,Shai Gilgeous-Alexander,OKC,5.4,2.0,0.0,2025-12-19T00:00:00+00:00
9,jesusmade12,59.58,2,Darius Garland,CLE,4.8,1.8,1.2,2025-12-19T00:00:00+00:00
9,jesusmade12,59.58,3,Andre Drummond,PHI,2.9,1.6,2.0,2025-12-19T00:00:00+00:00
9,jesusmade12,59.58,4,Tyrese Proctor,CLE,2.6,1.4,3.0,2025-12-19T00:00:00+00:00
9,jesusmade12,59.58,5,Kasparas Jakucionis,CLE,3.0,1.2,3.0,2025-12-19T00:00:00+00:00
